won,speakernum,start,end,spreker,majority_speaker,majority_perc,closest_speaker,closest_dist,text
WON02440099,SPEAKER_09,2160.7894736842104,2214.7792869269947,Laurens Dassen,Laurens Dassen,0.8157894736842105,Laurens Dassen,0.49619842680152676," Kijk, ik ben zeker, ik ben groot voorstander...

 dat er een Europees, progressief, groen, sociaal kabinet gaat worden.

 Ik denk dat het logisch is als D66 daarin zou kunnen zitten.

 Ik denk P van de A in GroenLinks.

 Partij voor de dieren. Hop.

 Nou, partij voor de dieren, dat weet ik.

 Ik denk dat ik het op dit moment bij deze partijen zou houden.

 Dan bent u er nog niet, hè? Nee, ik weet dat we er nog niet zijn.

 Dus we moeten nog twee weken heel hard campagne gaan voeren...

 om te zorgen dat we dat groter maken.

 Kijk, voor mij is in de coalitie zitten geen...

 dat is niet het allerbelangrijkste.

 Ik wil dat mijn idealen verwezenlijk gaan worden.

 En of ik dat nou vanuit de oppositie of vanuit de coalitie doe, dat maakt me niet uit.

 Maar ik vind het belangrijk dat als er een coalitie komt...

 dat die Europees is, progressief en groen.

 En dan denk ik dat met deze partijen we daar een goede stap op kunnen maken."
WON02440099,SPEAKER_11,2215.679117147708,2232.4363327674023,,,0.825,,0.796610220646813," Nou, Arjen, dank je wel.

 En Laurens Dassen, dank voor uw komst. Dank.

 En succes met uw campagne. Dank je wel.

 En morgen gaan we door met onze serie gesprekken.

 En dan zit Henry Bontebal hier van het CDA bij Marielle.

 En nu kijken we nog naar het overige nieuws van de dag. Afke."
WON02440099,SPEAKER_20,2233.149405772496,2257.0033955857384,,,1.0,,1.031176021603424," Het is vandaag precies een maand geleden...

 dat Hamas vanuit de Gaza-strook Israël aanviel.

 Vandaag herdenkt Israël de terroristische aanslag...

 en de slachtoffers met een minuut stilte.

 Na die aanval sloeg Israël terug met bombardementen op Gaza...

 die nu al weken duren, volgens het Israëlse leger op doelen van Hamas."
WON02440099,SPEAKER_20,2269.7707979626484,2291.655348047538,,,1.0,,1.027807642623693," Maar de bevolking van Gaza wordt niet gespaard.

 Meer dan 10.000 doden zouden er inmiddels zijn.

 Het Israëlse leger zou intussen het centrum van Gaza stad hebben bereikt.

 Er wordt nu zo zwaar gevochten...

 dat inwoners er alsnog voor kiezen om te vertrekken...

 met witte vlaggen langs de Israëlse tanks."
WON02440099,SPEAKER_01,2291.655348047538,2305.5432937181663,,,1.0,Geert Wilders,1.2668975175301198, Te voet op naar het zuiden.
WON02440099,SPEAKER_20,2306.7147707979625,2336.5280135823427,,,1.0,,1.0569059636082578," Een onzekere toekomst tegemoet, want ook daar zijn bombardementen.

 In de hal van het centraal station in Amsterdam...

 demonstreren tientallen mensen met een zit in.

 Ze willen dat Nederland oproept tot een staak tet vuren...

 in de oorlog tussen Israël en Hamas.

 De demonstranten zeggen dat ze niet uit zijn op een blok van Gaza...

 De demonstranten zeggen dat ze niet uit zijn op een blokkade van het station.

 Ze skandeerden verschillende pro-Palestijnse leuzen."
WON02440099,SPEAKER_20,2342.2665534804755,2359.0067911714773,,,1.0,,1.016062217841326," De komende dagen willen de demonstranten meer zit-ins organiseren op treinstations.

 De gemeente Nijmegen heeft een opmerkelijke oplossing...

 voor een omstreden asfaltcentrale vlakbij een woonwijk.

 De asfaltcentrale wordt opgekocht om het daarna te slopen."
WON02440099,SPEAKER_03,2359.8387096774195,2365.4584040747027,,,1.0,,0.9715935591852193," Het is nieuws waar veel bewoners van de wijk Hees...

 onder de rook van de asfaltfabriek al jaren op hoopten."
WON02440099,SPEAKER_04,2365.4584040747027,2378.39558573854,,,1.0,Frans Timmermans,0.9717944105617805," Hadden we het niet verwacht. We voeren al jaren actie.

 Dat dit nou toch komt, vind ik wel bijzonder.

 En ook een overwinning voor de burgers...

 die toch nog invloed kunnen uitoefenen op het grote gebeuren."
WON02440099,SPEAKER_03,2378.5653650254667,2388.9898132427843,,,1.0,,0.9765965471805417," De asfaltcentrale zorgt al jaren voor onrust.

 Toen in 2021 bekend werd dat de fabriek 17 keer meer schadelijke stoffen uitstootte dan de norm...

 was de maat echt vol."
WON02440099,SPEAKER_06,2389.295415959253,2399.8217317487265,,,1.0,Stephan van Baarle,0.9844950013946232," Het zat in meerdere aspecten. Geur was toch wel de meest voorkomende.

 Ook afgelopen maand weer tientallen meldingen van geuroverlast.

 Maar er waren ook mensen die zich zorgen maakten over een ongezonde lucht."
WON02440099,SPEAKER_03,2400.1103565365024,2407.6825127334464,,,1.0,Esther Ouwehand,0.9664361200435891," Bijna 7 miljoen euro gaat de gemeente uitgeven...

 om de fabriek dus op te kopen en vervolgens te sluiten.

 Kon dat nou niet anders?"
WON02440099,SPEAKER_06,2408.39558573854,2421.315789473684,,,1.0,Stephan van Baarle,1.0034446245797004," Heel graag had ik met de milieumaatregelen die ik als gemeente op mag leggen...

 dit bedrijf aan de afspraken willen houden.

 Ik heb wel gezien afgelopen jaar weer dat het niet ver genoeg reikt...

 om echt dat te kunnen doen wat we wilden bereiken.

 Dus ik ben blij dat we het zo kunnen afsluiten."
WON02440099,SPEAKER_03,2421.4685908319184,2426.799660441426,,,1.0,Esther Ouwehand,1.0161872166880623," Nog een paar maanden zullen ze hier last hebben van de fabriek.

 Daarna moet het echt over en uit zijn."
WON02440099,SPEAKER_20,2428.2597623089982,2435.050933786078,,,1.0,,1.0313077705743916," De Portugeze premier Antonia Costa is afgetreden.

 Er loopt een onderzoek naar hem in een grootschalige corruptiezaak."
WON02440099,SPEAKER_21,2436.935483870968,2467.7504244482175,,,1.0,,0.9799337417518352," In zijn ambtswoning kreeg de premier de politie op bezoek.

 Ook ministeries werden doorzocht.

 Kort daarvoor arresteerde de politie vijf verdachten...

 onder wie de kabinetchef en een vriend van Costa.

 Ze worden verdacht van corruptie bij het verstrekken van vergunningen...

 voor lucratieve litiummijnen in het noorden van Portugal.

 Ook zou er gesjoemeld zijn met waterstofprojecten.

 Costa ontkent dat hij schuldig is aan corruptie of vriendjespolitiek...

 maar nu zijn naam wordt genoemd kan hij niet anders dan aftreden."
WON02440099,SPEAKER_17,2468.3616298811544,2488.5314091680816,,,1.0,Edson Olf,1.261220994369143," De waarde van de functies van de premier...

 is niet compatibel met de verwachting...

 over zijn integriteit, zijn goede gedrag...

 en minder dan met de verwachting van een crimineel act."
WON02440099,SPEAKER_21,2489.4482173174874,2496.850594227504,,,1.0,,1.0423895121154263," Costa, lid van de Socialistische Partij, was premier sinds 2015.

 Waarschijnlijk komen er nu vervolgde verkiezingen."
WON02440099,SPEAKER_20,2498.5314091680816,2561.0101867572157,,,1.0,,1.0450561295327772," De Integriteitscommissie van de Tweede Kamer adviseert...

 om drie kamerleden van Forum voor Democratie voor zeven dagen te schorsen.

 Het gaat om de kamerleden Baudet, Van Meijeren en Jansen.

 De drie hebben zich niet aan de gedragsregels gehouden...

 door een nevenfunctie niet te melden.

 Het gaat om een functie bij een maaltijdbezorgbedrijf van de partij.

 Het is ook de tweede keer dat de commissie de Tweede Kamer adviseert...

 om een kamerlid van Forum te schorsen.

 Forum noemt het pure stemmingmakerij.

 2023 dreigt qua opbrengst een mager wijnjaar te worden.

 De Internationale Organisatie voor Wijnbouw verwacht de laagste opbrengst in 60 jaar.

 De Europese wijnboeren kampen met extreem weer, waardoor wijngaarden minder opleveren.

 En het weer nog. Vannacht zijn er opklaringen, maar in het noorden komen ook buien voor.

 Mogelijk met onweer. Het wordt minimaal 6 graden.

 Morgen begint de dag droog met wat zon. Later gaat het weer flink regenen.

 Het wordt 11 graden en er staat een stevige zuidelijke wind."
WON02440099,SPEAKER_11,2561.8760611205435,2579.702886247878,,,0.825,,0.8050280408218943," Mochten zich afvragen hoe dat met die wijn komt.

 Meer nieuws in het late NOS-journaal.

 Dat is vanavond rond vijf voor half twaalf op NPO 1.

 Wij zijn er morgen weer met Dan aan tafel bij Marielle.

 Dus Hendry Bontebal van het CDA.

 Half tien, NPO 2. Graag tot dan.

 En een mooie avond. Dag."
WON02440020,SPEAKER_18,4.405772495755517,11.621392190152802,,,1.0,Stephan van Baarle,1.3919254020596912, De Israëlische premier Netanyahu is er vandaag tijdens een ontmoeting met buitenlandse diplomaten duidelijk over.
WON02440020,SPEAKER_05,12.40237691001698,34.28692699490662,,,0.8923076923076924,,0.8580631090990519," Jullie kunnen nog zo hard roepen om een gevechtspauze. Het Israëlisch leger is nog niet klaar in Gaza.

 In onze reeks gesprekken met lijsttrekkers is het vanavond de beurt aan Joost Eerdmans.

 Nu voorman van JA21, maar daar gingen maar liefst vijf andere partijen aan vooraf."
WON02440020,SPEAKER_22,34.84719864176571,45.254668930390494,,,1.0,Thierry Baudet,1.0465343247521497," Ik vind het altijd grappig als iemand bij de ene partij zit en dan ineens bij de andere.

 Moet ik nog een beetje aan wennen. Misschien is het modern.

 Ik denk dat jouw idealen bij het CDA er ook al uitgekomen waren.

 Maar misschien heb je daarvoor wel iets meer geduld nodig."
WON02440020,SPEAKER_05,45.96774193548387,84.6095076400679,,,0.8923076923076924,,0.8460158741028035," Hoe onderscheidt JA21 zich van de andere partijen op de rechterflank?

 Goedenavond. Israël legt pleidooien voor een gevechtspauze naast zich neer.

 De Amerikaanse minister van Buitenlandse Zaken, Anthony Blinken, reist de regio af,

 maar boekt nog weinig resultaten. Israël lijkt zijn belegering van

 Gazastad door te zetten, ondanks toenemende internationale druk om in elk geval tijdelijk

 te stoppen met gevechtshandelingen. Ondertussen is ook in de Israëlische

 samenleving en politiek weinig ruimte om het over een staak te vuren of een humanitaire pauze te"
WON02440020,SPEAKER_11,87.29202037351445,103.13242784380307,,,1.0,,1.032141952009726," hebben. Een maand duurt de oorlog tussen Hamas en Israël inmiddels.

 Camera's registreren ook vandaag weer vanaf de vroege ochtend de eindloze

 bominslagen in het noordelijk deel van Gaza. Van veraf...

 ...en van dichtbij. Gefilmd met gevaar voor eigen leven."
WON02440020,SPEAKER_11,106.86757215619696,126.30730050933786,,,1.0,,1.021644224559514," Hamza Tjallan is videojournalist. Hij verblijft momenteel in Jerbaillia,

 het noordelijk deel van de Gaza-strook, dat nu geheel ontzingeld zou zijn door het Israëlische

 leger. Omdat het internet instabiel is,

 lukt het vandaag niet om een beeldverbinding tot stand te brengen met Tjallan.

 Wel lukt het hem een aantal spraakberichten te versturen waarin hij vertelt over zijn situatie."
WON02440020,SPEAKER_20,126.30730050933786,176.71477079796267,,,1.0,Henri Bontenbal,1.359698280695777, Het aantal dodelijke slachtoffers in de Gaza-strook is inmiddels gestegen tot
WON02440020,SPEAKER_11,177.02037351443124,186.61290322580646,,,1.0,,1.0129279602715022, boven de 10.000. Volgens het ministerie van volksgezondheid dat onder controle staat van Hamas.
WON02440020,SPEAKER_11,195.3904923599321,199.41426146010187,,,1.0,,1.037636591464679, Overal in de wereld klinkt inmiddels steeds luider de roep om een staak te vuren.
WON02440020,SPEAKER_00,199.68590831918507,203.42105263157896,,,0.6666666666666666,Dilan Yeşilgöz,1.3501366991973942, Ik vraag u om een staak te vuren.
WON02440020,SPEAKER_16,206.39219015280136,211.02716468590833,,,1.0,Laurens Dassen,1.3320119856623034, We vragen een opstappen van de wapen. We vragen het einde van de bombardering.
WON02440020,SPEAKER_21,216.0016977928693,227.52971137521223,,,1.0,Thierry Baudet,1.3381010402690507, Het helpt ons. Het helpt ons zeker te weten dat het bijna de laatste momente al rustig was.
WON02440020,SPEAKER_11,226.27334465195247,233.69269949066216,,,1.0,,1.0419457500716336, In Israël zijn ze intussen met hun eigen pijn bezig en is het veel te vroeg voor genade met
WON02440020,SPEAKER_09,234.11714770797965,252.40237691001698,,,1.0,Rob Jetten,0.9959000735568558," de Palestijnen. Wat je hier natuurlijk ziet, dit is het Israëlische tv-kanaal en het gaat over de

 slachtoffers van 7 oktober. Het gaat over de soldaten die nu sneuvelen in de strijd om Gaza.

 En dus dit gaat niet over een staak te vuren. Nee, dit gaat juist over van hoe kunnen we deze

 oorlog winnen om te voorkomen dat dit ooit nog een keer zal gebeuren."
WON02440020,SPEAKER_11,257.7334465195246,265.01697792869277,,,1.0,,0.9817781263405738," En dit is een van de manieren waarop de regering dat wil voorkomen.

 De minister van Veiligheid deelt wapens uit aan wie ze maar wil hebben."
WON02440020,SPEAKER_17,265.47538200339557,277.03735144312395,,,1.0,Thierry Baudet,1.2873909764768154," We veranderen van plek tot plek. We veranderen de wapen in wapen voor het leven.

 Vandaag waren we in de stad van Kellon, Thomer, Lam, Yakiri,

 een kliniek van de 2e kliniek, een andere kliniek, en een andere kliniek."
WON02440020,SPEAKER_11,277.4787775891341,290.3820033955858,,,1.0,,1.0002331090037588," Deze minister is een van de radicaalste elementen uit de regering. Daar zit intussen,

 sinds de oorlog, ook een partij uit het midden bij. Maar nog steeds zijn veel ministers ultrarechts.

 Eén van hen kreeg gisteren de volgende vraag op de radio."
WON02440020,SPEAKER_01,290.874363327674,302.99660441426147,,,1.0,Mirjam Bikker,1.3601479041128726," Matili, wat je noemt, een soort atoom-alcohol-booms,

 die versnijden ze, verpesten ze iedereen die daar zit. Is dat de weg naar Zion?

 Dat is de enige weg. Het is ook de tweede weg, om te zien wat ze betreft. Wat verpest ze?"
WON02440020,SPEAKER_09,303.2682512733446,318.00509337860785,,,1.0,Rob Jetten,0.9181613409467634," Zelfs als het is dat deze regering dit zou willen, kunnen ze dat niet zomaar doen.

 Dat zal altijd nog langs Washington moeten gaan. Dus dat is volkomen uit de lucht gegrepen.

 Grote onzin. Maar ondertussen kunnen ze hiermee wel hun visitekaartje afgeven."
WON02440020,SPEAKER_11,318.00509337860785,328.0220713073005,,,1.0,,0.9394360508212932," Een volgend visitekaartje is dit document van een ander ministerie.

 Daarin wordt een plan voorgesteld om alle inwoners van Gaza te deporteren naar Egypte."
WON02440020,SPEAKER_09,328.71816638370126,342.9796264855688,,,1.0,Rob Jetten,0.9265668785253856," Dat zegt dus dat die extreem-nationalistische partijen in die

 Eritse regering proberen het initiatief naar zich toe te trekken.

 Ik zie het ook wel echt als een uiting van hun frustratie,

 dat zij niet aan de knoppen zitten op dit moment."
WON02440020,SPEAKER_11,342.9796264855688,353.9473684210526,,,1.0,,0.9961790613135234," Want sinds de oorlog zitten er maar drie ministers in het oorlogscabinet.

 Nethan Yau en twee anderen. Die willen weliswaar geen atoombom gooien,

 maar zeker ook geen staart het vuren."
WON02440020,SPEAKER_11,362.0967741935484,367.3429541595925,,,1.0,,1.0370759959146048, En behalve een paar splinterpartijen is de hele Israëlische politiek het daar wel over eens.
WON02440020,SPEAKER_09,367.3429541595925,379.1595925297114,,,1.0,Rob Jetten,0.8941768898355019," Als het aan Israël ligt, gaat die oorlog door.

 En eigenlijk moet je je natuurlijk vooral afvragen hoe lang zegt Amerika dat dit door kan gaan.

 Want de echte beslissingen kunnen uiteindelijk niet zonder Amerikaanse steun genomen worden."
WON02440020,SPEAKER_20,382.8607809847199,397.83531409168086,,,1.0,Stephan van Baarle,1.3262533569182888, Ook de Amerikaanse president Joe Biden sprak vandaag met premier
WON02440020,SPEAKER_05,399.6689303904924,427.66553480475386,,,0.8923076923076924,,0.859284738338649," Nethan Yau over de mogelijkheid van een gevechtspauze zonder resultaat.

 De komende dagen praat hun regeringen verder over een tijdelijk staken van de bombardementen.

 En dan nu een nieuwe aflevering in de serie lijsttrekkersgesprekken.

 In de aanloop naar de verkiezingen ontvangen we de lijsttrekkers van de partijen van klein naar groot.

 En vandaag is hier de voorman van JA21, Joost Eermand.

 Hartelijk welkom. Fijn dat je er bent."
WON02440020,SPEAKER_05,428.276740237691,439.9915110356536,,,0.8923076923076924,,0.8649039655267312," Laten we beginnen met het politieke nieuws van vandaag.

 U werd genoemd als mogelijke coalitiepartner in een centrumrechtskabinet door Pieter Ontzigt vandaag."
WON02440020,SPEAKER_14,437.88624787775893,453.9983022071308,Joost Eerdmans,Joost Eerdmans,0.7301587301587301,Joost Eerdmans,0.5657777096859026," Dat lijkt me een opsteker. Dat is het ook.

 Jazeker. Maar het is ook heel realistisch, denk ik, want een rechtskabinet zonder JA21 wordt lastig.

 Wij zijn een puzzelstukje in die formatie straks.

 Dat is logisch, want er moeten meerdere partijen worden uitgenodigd."
WON02440020,SPEAKER_05,454.7792869269949,458.955857385399,,,0.8923076923076924,,1.0339172935128953," Maar dan een heel klein puzzelstukje, want u heeft nu één zetel en in de peilingen staat u op twee."
WON02440020,SPEAKER_14,458.446519524618,487.29202037351445,Joost Eerdmans,Joost Eerdmans,0.7301587301587301,Joost Eerdmans,0.4886061601209457," Ja, we zitten tot 1 tot 3 en waarschijnlijk 2. Dat is nu de stand.

 Maurice Zons zegt dat het een potentie is van vijf tot zes zetels.

 Dus je kan ook nog wat groeien. Er zit nog rek in.

 Alleen het punt is, er wordt zo meteen gekeken naar rechts.

 Wie zijn dan de partijen op rechts die mee kunnen doen? Dat is JA21.

 SGP wordt ook genoemd, maar wij hebben natuurlijk een realistisch verhaal waarvan je zegt...

 minder migratie, kernenergie in plaats van windturbines, een stevige rol voor Nederland in Europa."
